               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  20,             0.04278,            0.023192,                   0,             0.74755,             0.66294,             0.75313,             0.37642,            0.041974,           0.0075013,                   0,            0.008119,            0.008119,            0.008119
                  21,             0.04219,             0.02282,                   0,             0.75009,             0.67164,             0.73819,             0.36525,               0.042,           0.0075611,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.040366,            0.022508,                   0,             0.67442,             0.64677,              0.6653,             0.32131,            0.041557,           0.0076937,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.040494,             0.02249,                   0,             0.36873,             0.45274,             0.34436,             0.17676,            0.042892,           0.0099907,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.039499,            0.021824,                   0,             0.75324,             0.61194,               0.669,             0.33134,            0.042173,           0.0074883,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.038365,            0.022228,                   0,             0.70443,             0.68771,             0.72383,             0.36221,            0.043221,           0.0067971,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.038229,             0.02197,                   0,             0.79799,             0.64179,             0.74414,             0.32085,            0.040984,            0.007178,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.038544,            0.021516,                   0,             0.79287,             0.76178,             0.84299,             0.42196,            0.039172,           0.0070073,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.037433,            0.021427,                   0,             0.68926,             0.66169,             0.71036,             0.36547,            0.038252,           0.0073331,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.037182,            0.021855,                   0,             0.84171,             0.63184,             0.73173,             0.39275,            0.039566,           0.0068764,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.037646,            0.021241,                   0,             0.73522,             0.64179,             0.70018,             0.37802,             0.03975,           0.0074432,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.037293,            0.021174,                   0,              0.8063,             0.69154,             0.77195,             0.39517,             0.03889,           0.0067493,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.036264,            0.020797,                   0,             0.84676,             0.69652,              0.7976,              0.4169,             0.03713,           0.0066138,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.036326,            0.020591,                   0,             0.84979,             0.66169,             0.76426,             0.40036,            0.038961,           0.0068999,                   0,            0.006832,            0.006832,            0.006832
                  34,             0.03601,            0.020664,                   0,             0.71574,             0.66667,             0.69653,             0.33945,            0.043249,           0.0071005,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.036507,              0.0206,                   0,             0.86054,             0.64179,             0.74543,             0.36949,            0.042977,           0.0068149,                   0,            0.006634,            0.006634,            0.006634
                  36,             0.03556,            0.020806,                   0,             0.67241,             0.62294,             0.66457,             0.34022,            0.040239,           0.0074097,                   0,            0.006535,            0.006535,            0.006535
                  37,             0.03487,            0.020285,                   0,             0.77297,             0.75622,             0.80533,             0.43931,            0.036638,           0.0066951,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.034176,            0.019962,                   0,             0.72899,             0.70149,             0.76503,             0.40386,            0.038857,           0.0066507,                   0,            0.006337,            0.006337,            0.006337
                  39,             0.03403,            0.020101,                   0,             0.74412,             0.75234,             0.78908,             0.44099,            0.036271,           0.0068125,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.034472,            0.019727,                   0,             0.87122,             0.77411,             0.86537,             0.50272,            0.036646,           0.0061317,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.034669,             0.01948,                   0,              0.7961,             0.68657,             0.79874,             0.41513,            0.036482,           0.0071595,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.033981,            0.019508,                   0,             0.75837,             0.71642,             0.79091,             0.45011,            0.036706,           0.0066692,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.033358,            0.019627,                   0,             0.81749,             0.81095,             0.86665,             0.45036,            0.037698,             0.00626,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.032848,            0.019361,                   0,              0.8565,             0.80173,              0.8796,             0.46294,            0.036293,           0.0062102,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.032862,            0.019502,                   0,             0.76956,             0.79751,             0.81274,             0.40308,            0.037586,           0.0061028,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.032855,            0.019672,                   0,             0.85243,             0.68975,             0.81705,             0.44007,            0.036557,           0.0062377,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.032348,            0.018528,                   0,             0.80679,             0.79602,             0.87461,             0.48773,            0.035961,           0.0061363,                   0,            0.005446,            0.005446,            0.005446
                  48,             0.03205,            0.018684,                   0,              0.8272,             0.78109,             0.85266,             0.47282,            0.037128,           0.0060996,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.032139,            0.018751,                   0,             0.77881,             0.73134,             0.78876,             0.43535,            0.037708,           0.0064724,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.032235,            0.018771,                   0,             0.90072,             0.75124,             0.88539,             0.48207,             0.03718,           0.0059601,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.031715,            0.018435,                   0,             0.78129,             0.77114,             0.84154,             0.44334,            0.037769,           0.0060269,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.031208,            0.018804,                   0,             0.80205,             0.72637,             0.81553,             0.44741,            0.035896,           0.0064703,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.030893,              0.0185,                   0,             0.89147,             0.72139,              0.8516,             0.46922,            0.034462,           0.0060972,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.031269,            0.018189,                   0,             0.84985,              0.8209,             0.87534,             0.46976,            0.036559,           0.0059866,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.030742,            0.018391,                   0,             0.85361,             0.78331,             0.88749,             0.50507,            0.034957,            0.006025,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.030697,            0.018281,                   0,             0.86061,               0.801,             0.86269,             0.46413,            0.036983,           0.0058776,                   0,            0.004555,            0.004555,            0.004555
                  57,             0.03053,             0.01796,                   0,             0.86295,             0.75184,             0.85032,             0.47388,            0.035368,            0.006036,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.030542,            0.017923,                   0,             0.87217,             0.80597,             0.89891,              0.5073,            0.035089,           0.0057834,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.030252,            0.017805,                   0,             0.86113,             0.78607,             0.87671,             0.48816,             0.03583,           0.0060398,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.029366,            0.017648,                   0,             0.89648,             0.77114,             0.87297,             0.46011,            0.037142,           0.0059849,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.029985,            0.017643,                   0,               0.884,             0.79622,             0.87303,             0.47641,            0.036518,           0.0059795,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.029249,            0.017556,                   0,             0.87234,             0.81595,             0.89069,             0.50043,            0.035642,           0.0057404,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.029985,            0.017746,                   0,             0.81886,             0.76617,             0.85714,             0.47394,            0.035359,           0.0060724,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.029427,            0.017088,                   0,             0.93424,             0.77744,             0.90157,             0.47806,            0.036769,           0.0060145,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.030089,            0.017821,                   0,             0.83106,             0.73421,             0.85368,             0.46395,            0.038331,           0.0060615,                   0,            0.003664,            0.003664,            0.003664
                  66,             0.02946,            0.017245,                   0,             0.84071,             0.79602,             0.88624,             0.48532,            0.036413,           0.0057943,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.028954,            0.017275,                   0,             0.87027,             0.70086,             0.87024,             0.47526,             0.03643,           0.0061292,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.028583,            0.017199,                   0,             0.90908,             0.77612,             0.89258,             0.49774,              0.0342,           0.0058089,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.027665,            0.016732,                   0,               0.888,             0.78109,             0.88573,             0.49603,            0.036249,           0.0058158,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.029314,             0.01693,                   0,             0.85148,             0.79602,             0.85371,             0.45878,             0.03703,           0.0058584,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.028519,            0.016545,                   0,             0.77401,             0.76679,             0.81582,             0.45872,            0.036349,           0.0062425,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.027921,            0.016336,                   0,             0.92357,             0.78158,             0.88519,             0.49349,            0.035403,           0.0057745,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.028037,            0.017067,                   0,             0.86783,             0.84932,             0.90834,             0.50218,            0.036159,           0.0055821,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.027791,            0.016647,                   0,             0.91863,               0.801,             0.88716,             0.49757,             0.03651,           0.0056686,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.027432,            0.016737,                   0,             0.85145,              0.7414,             0.87317,             0.50556,            0.035239,           0.0060195,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.027155,            0.016768,                   0,             0.91171,             0.77612,             0.90365,             0.50581,            0.035525,           0.0057059,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.027717,            0.016532,                   0,             0.90662,              0.8408,             0.91222,             0.52902,            0.034123,           0.0055367,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.027653,            0.016412,                   0,               0.877,             0.80597,             0.89223,             0.52203,             0.03606,           0.0057114,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.027175,            0.016078,                   0,             0.87867,             0.79602,             0.89205,             0.52642,            0.035263,           0.0059708,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.026914,            0.016121,                   0,             0.89946,             0.81592,             0.88672,              0.5102,            0.035786,           0.0056972,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.026453,             0.01605,                   0,             0.85125,             0.85413,             0.89474,             0.50329,            0.035768,           0.0057012,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.026263,            0.015963,                   0,             0.90397,             0.80597,             0.89718,             0.51101,            0.035058,           0.0055867,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.026517,              0.0165,                   0,             0.85992,              0.8246,             0.89595,             0.52546,            0.035621,           0.0056366,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.026852,            0.016085,                   0,             0.85125,              0.8408,             0.90036,              0.5231,            0.034765,              0.0056,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.026163,            0.016089,                   0,             0.90924,              0.7975,             0.88205,             0.49946,            0.036131,           0.0055645,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.026437,            0.015527,                   0,             0.84998,             0.84567,             0.88023,              0.5013,            0.034916,           0.0057393,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.025993,            0.015945,                   0,             0.84819,             0.80611,             0.88419,             0.50725,            0.033569,           0.0057694,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.025788,            0.016037,                   0,             0.87202,             0.81356,             0.88237,             0.52686,             0.03492,           0.0055609,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.026055,            0.015649,                   0,             0.88704,             0.82041,             0.91104,             0.52103,            0.034014,           0.0056728,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.025186,            0.015578,                   0,             0.87206,             0.81095,             0.88574,             0.51984,             0.03533,           0.0055842,                   0,            0.001189,            0.001189,            0.001189
                  91,             0.02597,            0.015446,                   0,             0.85521,             0.81095,             0.88348,             0.52077,            0.035959,           0.0056382,                   0,             0.00109,             0.00109,             0.00109
                  92,             0.02557,            0.015617,                   0,             0.83004,             0.82613,             0.88378,             0.50859,            0.035655,           0.0055644,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.025273,            0.015337,                   0,             0.89198,             0.81095,              0.8895,             0.52667,            0.034219,           0.0055478,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.024535,            0.015304,                   0,             0.91313,              0.8209,             0.91105,             0.54375,             0.03455,           0.0055417,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.025826,            0.015216,                   0,             0.94471,             0.77114,             0.90612,             0.53811,            0.033769,            0.005561,                   0,            0.000694,            0.000694,            0.000694
                  96,             0.02497,            0.015219,                   0,             0.88931,             0.83942,             0.90344,             0.53395,            0.033807,           0.0055066,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.024765,             0.01492,                   0,              0.8992,             0.79602,             0.88967,              0.5198,            0.033972,           0.0056738,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.024333,            0.015382,                   0,             0.89055,              0.8209,             0.90103,             0.52716,            0.034152,            0.005524,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.024984,            0.015131,                   0,             0.89389,             0.83582,             0.91338,             0.52562,            0.035092,           0.0054249,                   0,            0.000298,            0.000298,            0.000298
