               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  67,            0.049074,            0.026848,                   0,             0.49959,             0.53234,             0.52164,             0.20689,            0.050423,            0.011008,                   0,           0.0086932,           0.0086932,           0.0086932
                  68,            0.049036,            0.027017,                   0,             0.42063,             0.53234,              0.4918,             0.19465,            0.052203,            0.011219,                   0,           0.0086734,           0.0086734,           0.0086734
                  69,            0.048482,              0.0264,                   0,             0.43563,             0.51461,              0.4293,             0.16133,            0.052914,            0.011378,                   0,           0.0086536,           0.0086536,           0.0086536
                  70,            0.050023,            0.026568,                   0,             0.55977,             0.55037,             0.54671,             0.21442,            0.051198,             0.01113,                   0,           0.0086338,           0.0086338,           0.0086338
                  71,            0.049194,            0.026449,                   0,             0.47223,             0.53234,             0.49362,             0.19913,            0.051973,            0.010843,                   0,            0.008614,            0.008614,            0.008614
                  72,            0.049434,            0.026329,                   0,             0.52955,             0.57214,             0.50997,              0.1972,            0.053608,            0.012171,                   0,           0.0085942,           0.0085942,           0.0085942
                  73,            0.048926,            0.027078,                   0,             0.47379,             0.52736,             0.48417,             0.19655,             0.05267,            0.011546,                   0,           0.0085744,           0.0085744,           0.0085744
                  74,             0.04888,             0.02666,                   0,             0.56128,             0.51558,             0.57126,             0.23432,            0.051347,            0.011471,                   0,           0.0085546,           0.0085546,           0.0085546
                  75,            0.048074,             0.02677,                   0,              0.5285,             0.54726,             0.54685,             0.21903,            0.051226,            0.011311,                   0,           0.0085348,           0.0085348,           0.0085348
                  76,            0.048289,            0.027116,                   0,             0.53007,             0.49947,             0.49903,             0.20174,            0.051415,            0.011235,                   0,            0.008515,            0.008515,            0.008515
                  77,            0.048426,            0.026534,                   0,             0.43231,             0.56452,             0.48644,             0.18201,            0.050811,            0.011537,                   0,           0.0084952,           0.0084952,           0.0084952
                  78,            0.048703,            0.026358,                   0,             0.48532,             0.60988,             0.51821,             0.20669,            0.051362,            0.011881,                   0,           0.0084754,           0.0084754,           0.0084754
                  79,            0.047974,            0.026332,                   0,              0.4629,             0.54229,              0.5053,             0.20635,            0.051251,            0.010868,                   0,           0.0084556,           0.0084556,           0.0084556
                  80,            0.048467,            0.026471,                   0,             0.46849,             0.50249,              0.4999,             0.19052,            0.053163,            0.011137,                   0,           0.0084358,           0.0084358,           0.0084358
                  81,            0.048567,            0.026517,                   0,             0.53299,             0.54726,             0.53124,             0.20642,            0.052156,            0.012418,                   0,            0.008416,            0.008416,            0.008416
                  82,             0.04796,            0.026487,                   0,             0.50071,             0.58873,             0.51452,             0.20458,            0.051273,            0.011493,                   0,           0.0083962,           0.0083962,           0.0083962
                  83,            0.049065,            0.027173,                   0,             0.44383,             0.50249,             0.48463,             0.18747,             0.05235,            0.012479,                   0,           0.0083764,           0.0083764,           0.0083764
                  84,            0.048862,            0.026596,                   0,             0.50416,             0.54726,             0.51201,             0.19178,            0.050967,            0.010895,                   0,           0.0083566,           0.0083566,           0.0083566
                  85,             0.04803,            0.026715,                   0,             0.58555,             0.49751,             0.55472,             0.22111,            0.051066,            0.011326,                   0,           0.0083368,           0.0083368,           0.0083368
                  86,            0.047694,            0.026001,                   0,             0.56259,             0.56952,             0.55287,              0.2179,            0.050898,            0.010723,                   0,            0.008317,            0.008317,            0.008317
                  87,            0.048866,            0.026777,                   0,             0.47247,              0.5748,             0.52172,             0.19995,            0.051213,            0.012264,                   0,           0.0082972,           0.0082972,           0.0082972
                  88,            0.048362,            0.027145,                   0,             0.44394,             0.54813,              0.4938,             0.18981,              0.0515,            0.011097,                   0,           0.0082774,           0.0082774,           0.0082774
                  89,            0.047901,            0.026053,                   0,             0.45573,             0.57906,             0.50628,             0.19316,            0.050002,            0.011052,                   0,           0.0082576,           0.0082576,           0.0082576
                  90,            0.047049,            0.026356,                   0,             0.52572,             0.49751,              0.5474,             0.22185,            0.050084,              0.0111,                   0,           0.0082378,           0.0082378,           0.0082378
                  91,            0.048015,            0.025777,                   0,             0.52716,             0.50746,              0.5201,             0.21723,            0.052019,            0.011165,                   0,            0.008218,            0.008218,            0.008218
                  92,            0.048469,            0.026441,                   0,             0.48372,             0.59199,             0.50209,             0.18651,            0.051434,            0.011423,                   0,           0.0081982,           0.0081982,           0.0081982
                  93,             0.04796,            0.026238,                   0,             0.53942,             0.55224,             0.54783,             0.21615,            0.050387,            0.011651,                   0,           0.0081784,           0.0081784,           0.0081784
                  94,            0.047042,            0.026418,                   0,             0.52755,             0.50249,             0.55031,             0.20804,            0.050228,             0.01133,                   0,           0.0081586,           0.0081586,           0.0081586
                  95,            0.048259,            0.026017,                   0,             0.52328,             0.50241,             0.53308,             0.21771,            0.050379,            0.011025,                   0,           0.0081388,           0.0081388,           0.0081388
                  96,            0.047857,            0.026348,                   0,             0.54413,             0.59979,             0.56491,             0.22455,            0.050787,            0.010881,                   0,            0.008119,            0.008119,            0.008119
                  97,            0.048373,             0.02606,                   0,             0.44438,             0.54726,             0.48187,             0.17771,            0.051525,            0.011175,                   0,           0.0080992,           0.0080992,           0.0080992
                  98,            0.048105,            0.026871,                   0,             0.55749,             0.49517,             0.52719,             0.20881,             0.05214,            0.010882,                   0,           0.0080794,           0.0080794,           0.0080794
                  99,            0.048594,             0.02605,                   0,             0.55767,             0.53317,             0.54675,             0.22334,            0.051407,            0.011565,                   0,           0.0080596,           0.0080596,           0.0080596
                 100,             0.04758,            0.026175,                   0,             0.54303,             0.57711,             0.55165,             0.22777,            0.050919,            0.011603,                   0,           0.0080398,           0.0080398,           0.0080398
                 101,            0.047345,            0.026416,                   0,             0.58356,             0.58706,             0.56501,             0.23317,            0.051434,            0.011398,                   0,             0.00802,             0.00802,             0.00802
                 102,            0.048222,            0.025961,                   0,             0.66757,             0.52239,             0.61836,             0.24587,            0.051367,            0.011835,                   0,           0.0080002,           0.0080002,           0.0080002
                 103,            0.047156,            0.025988,                   0,             0.45665,             0.56219,             0.47635,             0.17502,            0.051511,            0.011259,                   0,           0.0079804,           0.0079804,           0.0079804
                 104,            0.047472,            0.026387,                   0,             0.48982,             0.50746,             0.52415,              0.2023,            0.052081,             0.01142,                   0,           0.0079606,           0.0079606,           0.0079606
