               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  27,            0.054197,            0.027768,                   0,             0.37197,             0.41254,             0.33541,             0.10507,            0.057383,            0.012217,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.053321,            0.027951,                   0,             0.35669,             0.44776,             0.31332,             0.10103,            0.056331,            0.012272,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.053593,            0.028725,                   0,             0.32223,             0.40921,             0.27188,            0.083843,            0.056706,            0.013057,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.053525,            0.028074,                   0,             0.28806,             0.39801,             0.26767,            0.083787,            0.057881,            0.012564,                   0,            0.007129,            0.007129,            0.007129
                  31,             0.05283,            0.027915,                   0,             0.34869,             0.45274,             0.34867,              0.1129,            0.057457,            0.013154,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.053125,             0.02763,                   0,             0.34967,             0.44776,             0.32512,             0.10785,            0.056476,             0.01267,                   0,            0.006931,            0.006931,            0.006931
                  33,             0.05196,            0.027529,                   0,             0.35118,             0.47264,             0.33141,              0.1005,            0.057162,             0.01215,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.051808,            0.027738,                   0,             0.39866,             0.45846,             0.37011,             0.11913,            0.056744,            0.012269,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.052797,            0.027539,                   0,             0.29358,             0.39491,             0.29801,             0.09844,             0.05716,            0.012255,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.051384,            0.028047,                   0,             0.35997,             0.47761,             0.32585,             0.10048,            0.055066,            0.013029,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.051962,             0.02798,                   0,             0.45297,             0.45274,             0.39203,             0.12896,            0.054892,            0.012697,                   0,            0.006436,            0.006436,            0.006436
                  38,             0.05188,            0.027764,                   0,             0.38105,             0.44776,             0.33919,             0.11168,            0.055205,            0.012454,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.052246,            0.027623,                   0,              0.3721,             0.48647,             0.34185,             0.11143,            0.055332,            0.011422,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.051092,            0.027266,                   0,             0.40917,             0.49615,             0.37921,             0.12751,            0.053895,            0.012143,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.052605,             0.02741,                   0,             0.36406,             0.46996,             0.37801,             0.11946,            0.054773,            0.011706,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.051267,            0.027329,                   0,             0.36286,             0.48756,             0.37111,             0.12651,            0.054585,            0.011611,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.051052,            0.027746,                   0,             0.38607,             0.46303,             0.37514,             0.12321,            0.053736,            0.012229,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.050956,            0.027459,                   0,              0.3617,             0.49254,             0.35718,             0.11401,            0.054724,            0.012181,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.050963,            0.027748,                   0,             0.40929,             0.47916,             0.38171,             0.13403,            0.054209,             0.01185,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.051909,            0.028026,                   0,             0.37138,             0.40796,             0.36011,             0.11129,            0.055078,            0.011785,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.050419,            0.026743,                   0,             0.39889,             0.48201,             0.40648,             0.13294,              0.0531,            0.012034,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.050298,            0.027289,                   0,             0.47936,             0.49254,             0.46097,             0.15931,            0.054355,            0.012261,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.050011,            0.027452,                   0,             0.36059,             0.47761,             0.36744,             0.13374,            0.053149,            0.012049,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.051178,            0.027419,                   0,             0.46035,             0.48259,             0.41544,             0.14929,            0.053066,            0.013178,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.050164,            0.027017,                   0,             0.47513,             0.57214,             0.45644,             0.16035,            0.052167,            0.011831,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.051079,            0.027688,                   0,             0.43706,             0.46766,             0.45348,              0.1565,            0.052978,            0.011703,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.049523,            0.027185,                   0,             0.47924,             0.46701,             0.43618,             0.16573,            0.052514,            0.012135,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.049941,            0.027094,                   0,             0.47888,             0.55319,             0.45009,             0.16839,            0.052906,             0.01197,                   0,            0.004753,            0.004753,            0.004753
                  55,             0.04958,            0.027248,                   0,             0.39187,             0.47761,              0.3814,             0.13063,            0.052744,            0.011607,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.050106,            0.027269,                   0,             0.49624,             0.47539,             0.44427,             0.15923,            0.053307,            0.012039,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.050837,            0.027254,                   0,             0.37573,             0.52736,             0.38013,             0.13154,            0.052594,            0.011837,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.049818,            0.026746,                   0,             0.49125,             0.50746,              0.4538,             0.16504,            0.052846,            0.012264,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.049976,            0.026809,                   0,             0.48704,             0.49751,             0.42086,             0.14826,            0.053142,            0.012142,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.049058,             0.02721,                   0,             0.41545,             0.44279,             0.39453,             0.13543,            0.052279,            0.011721,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.048341,            0.026697,                   0,             0.38395,             0.47761,             0.40261,             0.14564,            0.051536,             0.01164,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.049533,            0.026977,                   0,             0.45763,             0.50793,             0.45476,             0.16622,            0.051549,              0.0119,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.050289,            0.027239,                   0,             0.41355,             0.53731,             0.42713,             0.15181,            0.053739,            0.011548,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.049037,            0.026798,                   0,             0.45633,             0.50746,             0.47642,             0.17254,            0.051891,            0.012008,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.050401,            0.027566,                   0,             0.43737,             0.50665,             0.42285,             0.14308,            0.053082,            0.011614,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.049093,            0.027012,                   0,             0.44761,             0.51244,             0.45035,             0.15938,            0.052076,            0.011617,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.049119,            0.026741,                   0,             0.41711,             0.51244,             0.41603,             0.14793,            0.051262,            0.011648,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.048845,            0.027109,                   0,             0.53375,             0.51244,             0.48278,              0.1913,            0.051803,            0.011346,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.048565,             0.02664,                   0,             0.54986,             0.50249,             0.49444,              0.1937,            0.051516,            0.011185,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.049572,            0.026677,                   0,             0.49001,             0.52583,              0.4907,             0.18619,            0.052149,            0.011221,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.048012,            0.026386,                   0,             0.52634,             0.51416,             0.48816,             0.18478,             0.05168,            0.011512,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.048749,            0.026424,                   0,             0.53672,             0.51741,             0.49179,              0.1835,            0.051697,            0.011775,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.048611,            0.027255,                   0,             0.55913,             0.53731,             0.50816,             0.19364,            0.051134,             0.01107,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.048365,            0.026894,                   0,             0.50126,             0.52736,             0.48335,             0.18099,             0.05035,            0.011274,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.047998,            0.027065,                   0,             0.54842,             0.51244,             0.48707,             0.18767,             0.05067,            0.011677,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.047825,            0.027372,                   0,             0.50328,             0.55721,             0.44635,             0.16363,            0.051544,            0.011484,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.048552,            0.026709,                   0,             0.51755,             0.55224,             0.49307,             0.18439,            0.050768,            0.012062,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.048568,            0.026512,                   0,              0.5604,             0.52736,             0.49235,             0.19752,            0.051237,             0.01156,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.047766,            0.026782,                   0,             0.51683,             0.54813,             0.50768,             0.19472,            0.051921,            0.011377,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.047697,            0.026597,                   0,             0.51611,             0.55721,             0.50792,             0.18412,            0.051948,             0.01174,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.047902,            0.026773,                   0,             0.51471,             0.52736,             0.49132,             0.17979,            0.051007,            0.011885,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.047085,            0.026823,                   0,              0.5913,             0.51741,              0.5194,             0.20136,            0.051332,            0.011946,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.048546,            0.027242,                   0,             0.49847,             0.49448,             0.43837,             0.16252,            0.052492,            0.011427,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.048297,            0.026691,                   0,             0.52153,             0.51741,             0.50761,             0.18977,            0.052122,            0.011142,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.047883,            0.026963,                   0,             0.53828,             0.54229,             0.52774,             0.19285,            0.050871,            0.011692,                   0,            0.001684,            0.001684,            0.001684
                  86,             0.04751,            0.026355,                   0,             0.48816,             0.54229,             0.50896,             0.19055,            0.050875,            0.011247,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.048503,            0.027044,                   0,             0.53379,             0.54115,             0.52213,              0.1955,            0.050517,            0.011479,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.047867,            0.027448,                   0,             0.51257,             0.55224,             0.48597,             0.18312,            0.050684,            0.011346,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.047415,            0.026225,                   0,             0.54228,              0.5246,              0.5027,             0.18798,            0.050623,            0.011594,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.046376,            0.026688,                   0,             0.52043,             0.53451,             0.51589,             0.20171,            0.050057,            0.011361,                   0,            0.001189,            0.001189,            0.001189
                  91,             0.04697,            0.026216,                   0,              0.5639,             0.50178,             0.52747,             0.21518,             0.05022,            0.011214,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.048241,             0.02653,                   0,             0.53357,             0.55721,             0.51654,             0.20061,            0.050754,            0.011383,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.047541,            0.026536,                   0,             0.54088,             0.55721,             0.52758,             0.20059,            0.050102,            0.011146,                   0,            0.000892,            0.000892,            0.000892
                  94,             0.04633,            0.026608,                   0,             0.56464,             0.58209,             0.54257,             0.20935,            0.050463,            0.011814,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.046906,             0.02629,                   0,             0.53494,             0.55511,              0.5061,             0.19669,            0.050314,            0.011365,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.047174,            0.026728,                   0,             0.55309,             0.52736,             0.52703,             0.20916,            0.050243,            0.011537,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.047934,            0.026294,                   0,             0.53775,             0.57877,             0.53436,             0.20303,            0.050569,            0.011264,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.047651,            0.026976,                   0,              0.6107,             0.58209,             0.53993,             0.21384,            0.050362,            0.011465,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.047971,            0.026366,                   0,             0.55894,             0.58635,             0.53923,             0.21019,             0.05048,            0.011282,                   0,            0.000298,            0.000298,            0.000298
