               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.035398,            0.020318,                   0,             0.70953,              0.6684,             0.73576,             0.38483,              0.0396,           0.0076276,                   0,           0.0097624,           0.0097624,           0.0097624
                  38,            0.034786,            0.019975,                   0,             0.80128,             0.71144,             0.78567,             0.41443,            0.036746,           0.0067856,                   0,           0.0097558,           0.0097558,           0.0097558
                  39,            0.034834,            0.020095,                   0,             0.75966,             0.73907,             0.80066,             0.39861,            0.036724,           0.0067913,                   0,           0.0097492,           0.0097492,           0.0097492
                  40,            0.035617,            0.019902,                   0,             0.82318,             0.77612,             0.84276,             0.47293,            0.036373,           0.0063084,                   0,           0.0097426,           0.0097426,           0.0097426
                  41,            0.035025,            0.019578,                   0,             0.81591,             0.79104,             0.84325,             0.45891,            0.035863,           0.0064325,                   0,            0.009736,            0.009736,            0.009736
                  42,            0.034706,            0.019611,                   0,             0.81053,             0.70149,             0.80821,             0.41818,            0.037517,           0.0069228,                   0,           0.0097294,           0.0097294,           0.0097294
                  43,            0.034268,            0.019807,                   0,              0.8568,             0.80374,             0.86751,             0.45512,            0.038801,           0.0061278,                   0,           0.0097228,           0.0097228,           0.0097228
                  44,            0.033233,            0.019412,                   0,             0.86617,               0.801,             0.89215,             0.49046,              0.0356,           0.0063228,                   0,           0.0097162,           0.0097162,           0.0097162
                  45,            0.033454,            0.019527,                   0,             0.87294,             0.77114,             0.83574,             0.40426,            0.039938,           0.0061222,                   0,           0.0097096,           0.0097096,           0.0097096
                  46,            0.033551,            0.019646,                   0,             0.72146,             0.80597,             0.83367,             0.45138,            0.036194,           0.0066178,                   0,            0.009703,            0.009703,            0.009703
                  47,            0.033058,            0.018639,                   0,             0.80433,             0.78109,              0.8519,             0.48124,            0.037133,           0.0061533,                   0,           0.0096964,           0.0096964,           0.0096964
                  48,            0.033217,            0.018828,                   0,             0.79356,             0.82235,             0.85784,             0.46585,            0.037028,           0.0062476,                   0,           0.0096898,           0.0096898,           0.0096898
                  49,            0.032561,            0.018755,                   0,             0.76429,             0.77435,             0.81294,             0.42236,            0.037776,           0.0063637,                   0,           0.0096832,           0.0096832,           0.0096832
                  50,            0.033024,            0.018808,                   0,             0.82517,             0.76119,             0.84604,             0.45516,            0.037318,           0.0062362,                   0,           0.0096766,           0.0096766,           0.0096766
                  51,            0.032785,            0.018503,                   0,             0.84323,             0.69652,             0.79731,             0.42735,            0.038207,           0.0066756,                   0,             0.00967,             0.00967,             0.00967
                  52,            0.032459,            0.018951,                   0,             0.79824,             0.78607,             0.84747,             0.48165,            0.035366,           0.0060618,                   0,           0.0096634,           0.0096634,           0.0096634
                  53,            0.032158,            0.018735,                   0,             0.84082,             0.72637,             0.81565,             0.44232,            0.036832,           0.0061282,                   0,           0.0096568,           0.0096568,           0.0096568
                  54,             0.03215,            0.018303,                   0,             0.89412,             0.75625,             0.86009,             0.47539,            0.039457,           0.0060671,                   0,           0.0096502,           0.0096502,           0.0096502
                  55,             0.03173,            0.018466,                   0,             0.75165,             0.79806,              0.8308,             0.46025,            0.035697,           0.0066795,                   0,           0.0096436,           0.0096436,           0.0096436
                  56,            0.031798,            0.018554,                   0,             0.85551,             0.81095,             0.88163,             0.49793,            0.036106,           0.0060645,                   0,            0.009637,            0.009637,            0.009637
                  57,            0.032151,            0.018256,                   0,             0.81933,             0.81095,             0.86951,              0.4938,            0.035589,           0.0060402,                   0,           0.0096304,           0.0096304,           0.0096304
                  58,            0.031689,            0.018168,                   0,             0.83123,             0.75963,             0.85742,             0.50274,            0.034755,           0.0062475,                   0,           0.0096238,           0.0096238,           0.0096238
                  59,            0.031317,            0.018019,                   0,             0.83713,             0.76713,             0.84669,             0.48767,            0.035953,           0.0062225,                   0,           0.0096172,           0.0096172,           0.0096172
                  60,            0.030736,             0.01796,                   0,             0.83031,             0.76119,             0.82365,             0.46185,            0.036659,           0.0063101,                   0,           0.0096106,           0.0096106,           0.0096106
                  61,            0.031173,             0.01807,                   0,             0.88427,             0.68427,             0.84056,             0.46811,            0.033893,           0.0069371,                   0,            0.009604,            0.009604,            0.009604
                  62,            0.030622,            0.017963,                   0,             0.88588,             0.78607,             0.88956,             0.48362,             0.03499,           0.0058684,                   0,           0.0095974,           0.0095974,           0.0095974
                  63,             0.03159,            0.018045,                   0,              0.7625,             0.78607,             0.84752,             0.46626,            0.035864,            0.006196,                   0,           0.0095908,           0.0095908,           0.0095908
                  64,            0.030933,            0.017489,                   0,             0.88433,             0.72139,             0.85513,             0.44752,            0.041078,           0.0061154,                   0,           0.0095842,           0.0095842,           0.0095842
                  65,            0.031865,            0.018203,                   0,             0.78264,             0.77031,             0.80225,             0.42774,            0.037913,           0.0064287,                   0,           0.0095776,           0.0095776,           0.0095776
                  66,             0.03054,            0.017527,                   0,             0.87387,             0.79279,             0.88302,             0.50825,            0.035263,           0.0061826,                   0,            0.009571,            0.009571,            0.009571
                  67,            0.030577,            0.017569,                   0,             0.81939,             0.74483,             0.84164,             0.48883,            0.034532,           0.0064325,                   0,           0.0095644,           0.0095644,           0.0095644
                  68,            0.030318,            0.017673,                   0,             0.77533,              0.8209,             0.87098,             0.48893,             0.03396,           0.0060126,                   0,           0.0095578,           0.0095578,           0.0095578
                  69,            0.029237,            0.017059,                   0,             0.86696,             0.81055,             0.87061,              0.5054,             0.03499,           0.0061538,                   0,           0.0095512,           0.0095512,           0.0095512
                  70,            0.030559,            0.017349,                   0,             0.85036,             0.76119,             0.85733,             0.48334,            0.034306,           0.0059949,                   0,           0.0095446,           0.0095446,           0.0095446
                  71,            0.030664,            0.017139,                   0,             0.79671,             0.73632,             0.80812,             0.43393,            0.037588,           0.0064991,                   0,            0.009538,            0.009538,            0.009538
                  72,            0.029972,            0.016826,                   0,             0.85646,             0.76617,             0.86604,             0.49526,            0.036815,           0.0063507,                   0,           0.0095314,           0.0095314,           0.0095314
                  73,            0.029554,            0.017383,                   0,             0.90276,             0.77612,             0.86651,             0.49109,            0.036997,           0.0059174,                   0,           0.0095248,           0.0095248,           0.0095248
                  74,            0.029406,            0.017044,                   0,             0.86764,              0.8153,             0.87703,             0.50937,            0.036714,           0.0058767,                   0,           0.0095182,           0.0095182,           0.0095182
                  75,            0.029357,            0.017066,                   0,             0.90585,             0.76587,             0.88534,             0.50826,            0.034268,           0.0061421,                   0,           0.0095116,           0.0095116,           0.0095116
                  76,            0.028782,            0.017293,                   0,             0.87977,             0.83734,             0.89382,             0.51015,            0.036328,           0.0056696,                   0,            0.009505,            0.009505,            0.009505
                  77,             0.02962,            0.017036,                   0,             0.84623,             0.83085,              0.8923,             0.49913,            0.033748,           0.0057721,                   0,           0.0094984,           0.0094984,           0.0094984
                  78,            0.029648,            0.016784,                   0,             0.87009,             0.85572,             0.89716,             0.52422,            0.034908,           0.0054975,                   0,           0.0094918,           0.0094918,           0.0094918
                  79,            0.029092,            0.016635,                   0,             0.84478,              0.8123,             0.89458,             0.53444,            0.032353,           0.0058157,                   0,           0.0094852,           0.0094852,           0.0094852
                  80,            0.028978,            0.016678,                   0,             0.88496,             0.80371,             0.90226,             0.51856,            0.034493,           0.0055871,                   0,           0.0094786,           0.0094786,           0.0094786
                  81,            0.028699,            0.016766,                   0,             0.84738,             0.77342,             0.85713,             0.49212,            0.036141,           0.0061011,                   0,            0.009472,            0.009472,            0.009472
                  82,            0.028228,            0.016624,                   0,             0.87584,             0.83582,             0.90391,             0.52846,            0.032781,            0.005838,                   0,           0.0094654,           0.0094654,           0.0094654
                  83,            0.028924,            0.017155,                   0,             0.93588,             0.85572,             0.92391,             0.54956,            0.032519,              0.0055,                   0,           0.0094588,           0.0094588,           0.0094588
                  84,            0.028996,            0.016729,                   0,             0.82815,             0.81592,             0.86822,             0.50493,            0.034126,           0.0059847,                   0,           0.0094522,           0.0094522,           0.0094522
                  85,              0.0283,            0.016641,                   0,             0.87358,             0.81592,             0.88767,             0.51004,             0.03604,           0.0057917,                   0,           0.0094456,           0.0094456,           0.0094456
                  86,            0.028864,            0.016227,                   0,             0.88521,             0.79104,              0.8958,             0.52803,            0.032748,           0.0061406,                   0,            0.009439,            0.009439,            0.009439
                  87,            0.029257,            0.016633,                   0,             0.88628,             0.73671,             0.86197,             0.52088,            0.033845,           0.0062055,                   0,           0.0094324,           0.0094324,           0.0094324
                  88,            0.028195,            0.016665,                   0,             0.87995,             0.86567,             0.92795,             0.54985,            0.032559,           0.0054319,                   0,           0.0094258,           0.0094258,           0.0094258
                  89,            0.028675,            0.016471,                   0,             0.88908,             0.79761,             0.90262,             0.54292,            0.033395,           0.0060321,                   0,           0.0094192,           0.0094192,           0.0094192
                  90,            0.027791,            0.016372,                   0,               0.898,             0.78109,             0.90334,             0.53276,             0.03363,           0.0057322,                   0,           0.0094126,           0.0094126,           0.0094126
                  91,            0.029252,            0.016474,                   0,             0.88124,             0.85075,             0.92049,             0.52742,            0.034441,           0.0054491,                   0,            0.009406,            0.009406,            0.009406
                  92,             0.02862,            0.016603,                   0,             0.82642,             0.81095,             0.86732,             0.51384,            0.033992,           0.0060266,                   0,           0.0093994,           0.0093994,           0.0093994
                  93,            0.028212,            0.016197,                   0,             0.91764,             0.77605,             0.87331,             0.52292,            0.032898,           0.0060014,                   0,           0.0093928,           0.0093928,           0.0093928
                  94,            0.027387,            0.016157,                   0,             0.87319,             0.82222,             0.90065,             0.51483,            0.035149,           0.0057092,                   0,           0.0093862,           0.0093862,           0.0093862
                  95,            0.028556,            0.015991,                   0,             0.86676,             0.81095,             0.87249,             0.52814,            0.033882,           0.0057481,                   0,           0.0093796,           0.0093796,           0.0093796
                  96,            0.027767,            0.016106,                   0,              0.8677,             0.80597,             0.87643,             0.51245,            0.032989,           0.0061142,                   0,            0.009373,            0.009373,            0.009373
                  97,            0.027954,            0.015837,                   0,             0.95196,             0.79104,              0.9031,             0.52835,            0.035083,           0.0057679,                   0,           0.0093664,           0.0093664,           0.0093664
                  98,            0.027276,            0.016264,                   0,             0.92798,             0.83334,              0.8957,               0.546,            0.034626,           0.0055032,                   0,           0.0093598,           0.0093598,           0.0093598
                  99,            0.028105,            0.015985,                   0,              0.9424,             0.76119,             0.88523,             0.54002,            0.033644,           0.0060265,                   0,           0.0093532,           0.0093532,           0.0093532
                 100,            0.027676,            0.015953,                   0,             0.85659,             0.86178,             0.90971,             0.53143,            0.034676,           0.0057624,                   0,           0.0093466,           0.0093466,           0.0093466
                 101,            0.027315,            0.015942,                   0,             0.89005,             0.83582,             0.89111,             0.51407,            0.034411,           0.0060512,                   0,             0.00934,             0.00934,             0.00934
                 102,            0.027403,            0.015597,                   0,             0.88019,             0.87722,             0.92112,             0.55772,            0.035127,           0.0056716,                   0,           0.0093334,           0.0093334,           0.0093334
                 103,            0.027391,            0.015658,                   0,             0.86499,             0.82872,             0.89992,             0.54712,            0.033585,           0.0056177,                   0,           0.0093268,           0.0093268,           0.0093268
                 104,            0.026881,            0.015813,                   0,             0.82019,             0.87065,             0.89678,             0.52725,            0.034197,           0.0059812,                   0,           0.0093202,           0.0093202,           0.0093202
                 105,            0.027087,              0.0156,                   0,             0.87195,              0.8408,              0.9082,              0.5538,            0.034025,            0.005706,                   0,           0.0093136,           0.0093136,           0.0093136
                 106,            0.027941,            0.015843,                   0,             0.88634,             0.85351,             0.90679,             0.54223,            0.033513,           0.0055258,                   0,            0.009307,            0.009307,            0.009307
                 107,            0.027191,            0.015806,                   0,             0.94178,               0.801,             0.90721,               0.539,            0.033177,           0.0057512,                   0,           0.0093004,           0.0093004,           0.0093004
                 108,            0.027209,            0.015751,                   0,              0.8829,             0.78772,             0.87818,             0.52215,            0.034398,           0.0057246,                   0,           0.0092938,           0.0092938,           0.0092938
                 109,            0.026926,            0.015689,                   0,             0.91439,             0.79708,             0.89766,             0.53689,            0.033285,           0.0059709,                   0,           0.0092872,           0.0092872,           0.0092872
                 110,            0.027029,            0.015937,                   0,              0.9218,             0.83085,              0.9073,             0.54443,            0.032201,           0.0058791,                   0,           0.0092806,           0.0092806,           0.0092806
                 111,            0.027239,            0.015501,                   0,             0.89688,             0.81592,             0.90141,             0.55287,            0.031909,            0.005694,                   0,            0.009274,            0.009274,            0.009274
                 112,            0.026492,             0.01571,                   0,             0.85118,             0.83582,             0.89445,              0.5424,            0.033161,           0.0058656,                   0,           0.0092674,           0.0092674,           0.0092674
                 113,             0.02706,            0.015385,                   0,             0.92158,              0.8185,             0.89862,             0.52038,             0.03465,            0.005548,                   0,           0.0092608,           0.0092608,           0.0092608
                 114,            0.026552,            0.015739,                   0,             0.91198,             0.87633,              0.9148,             0.54553,            0.033725,           0.0053311,                   0,           0.0092542,           0.0092542,           0.0092542
                 115,            0.027197,            0.015125,                   0,             0.94754,             0.80878,             0.90843,             0.55759,            0.033121,           0.0054586,                   0,           0.0092476,           0.0092476,           0.0092476
