               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  32,            0.076013,            0.026603,                   0,            0.058969,            0.084577,            0.018021,           0.0035795,            0.074009,            0.010446,                   0,           0.0093862,           0.0093862,           0.0093862
                  33,            0.075655,            0.026307,                   0,            0.068404,            0.074627,            0.020369,           0.0046201,            0.075145,             0.01046,                   0,           0.0093664,           0.0093664,           0.0093664
                  34,            0.075453,            0.026654,                   0,            0.083196,            0.084577,            0.022737,           0.0046778,            0.073669,            0.010505,                   0,           0.0093466,           0.0093466,           0.0093466
                  35,            0.077094,            0.026078,                   0,            0.076374,            0.034826,            0.024745,           0.0055151,            0.074173,            0.010514,                   0,           0.0093268,           0.0093268,           0.0093268
                  36,            0.076108,            0.026835,                   0,            0.035471,             0.17413,            0.017982,           0.0034856,             0.07325,            0.010396,                   0,            0.009307,            0.009307,            0.009307
                  37,            0.076359,            0.026717,                   0,            0.092724,            0.054726,            0.025458,           0.0054048,            0.073713,            0.010477,                   0,           0.0092872,           0.0092872,           0.0092872
                  38,            0.075346,            0.026419,                   0,            0.098366,            0.059701,            0.025549,           0.0057977,            0.075334,            0.010459,                   0,           0.0092674,           0.0092674,           0.0092674
                  39,            0.075875,            0.026612,                   0,            0.059289,            0.051431,            0.020265,           0.0050264,             0.07461,            0.010434,                   0,           0.0092476,           0.0092476,           0.0092476
                  40,            0.075914,            0.026187,                   0,            0.042302,            0.099502,            0.014615,           0.0032218,            0.073309,            0.010421,                   0,           0.0092278,           0.0092278,           0.0092278
                  41,            0.076821,            0.026019,                   0,            0.056844,            0.069652,            0.017741,           0.0034718,            0.074989,            0.010376,                   0,            0.009208,            0.009208,            0.009208
                  42,            0.076181,            0.026061,                   0,            0.089435,            0.039801,            0.022197,           0.0049938,            0.074608,            0.010448,                   0,           0.0091882,           0.0091882,           0.0091882
                  43,            0.075878,            0.026359,                   0,            0.060068,            0.059701,            0.016774,           0.0033264,            0.074107,            0.010293,                   0,           0.0091684,           0.0091684,           0.0091684
                  44,            0.075609,            0.026455,                   0,            0.055837,            0.049751,            0.019528,           0.0041155,             0.07489,            0.010416,                   0,           0.0091486,           0.0091486,           0.0091486
                  45,            0.075724,            0.027036,                   0,            0.045162,            0.094527,            0.013509,           0.0028426,             0.07471,            0.010492,                   0,           0.0091288,           0.0091288,           0.0091288
                  46,            0.076336,            0.027055,                   0,            0.019907,             0.23881,            0.012694,            0.002327,               0.076,            0.010338,                   0,            0.009109,            0.009109,            0.009109
                  47,            0.075908,            0.025921,                   0,            0.061313,            0.069652,            0.019769,           0.0037431,            0.074477,            0.010454,                   0,           0.0090892,           0.0090892,           0.0090892
                  48,            0.076126,            0.026105,                   0,              0.1235,            0.049751,            0.025801,           0.0052384,            0.074638,            0.010376,                   0,           0.0090694,           0.0090694,           0.0090694
                  49,            0.076611,            0.026216,                   0,             0.10898,            0.054726,            0.026858,           0.0058293,            0.072894,            0.010402,                   0,           0.0090496,           0.0090496,           0.0090496
                  50,            0.077013,            0.026332,                   0,            0.042961,            0.084577,            0.018612,           0.0034909,            0.075384,            0.010384,                   0,           0.0090298,           0.0090298,           0.0090298
                  51,            0.076025,            0.026312,                   0,            0.069576,            0.084577,            0.019057,            0.003516,            0.075382,            0.010424,                   0,             0.00901,             0.00901,             0.00901
                  52,            0.076085,            0.026672,                   0,             0.05722,            0.064677,             0.01765,           0.0033044,            0.076595,            0.010369,                   0,           0.0089902,           0.0089902,           0.0089902
                  53,            0.075483,            0.026486,                   0,            0.080105,            0.044776,            0.021784,            0.004521,             0.07523,            0.010459,                   0,           0.0089704,           0.0089704,           0.0089704
                  54,            0.075907,            0.026211,                   0,            0.061882,            0.069652,            0.024058,             0.00465,            0.074324,            0.010399,                   0,           0.0089506,           0.0089506,           0.0089506
                  55,             0.07573,             0.02657,                   0,            0.075519,            0.094527,            0.021546,           0.0047618,            0.074075,             0.01038,                   0,           0.0089308,           0.0089308,           0.0089308
                  56,            0.075941,            0.026595,                   0,            0.058355,            0.064677,            0.015541,           0.0029777,            0.075677,            0.010328,                   0,            0.008911,            0.008911,            0.008911
                  57,            0.076985,            0.026472,                   0,            0.056538,            0.044776,            0.017321,           0.0035145,            0.075894,            0.010311,                   0,           0.0088912,           0.0088912,           0.0088912
                  58,            0.076319,            0.026076,                   0,            0.066518,            0.094527,            0.022354,           0.0043534,            0.074284,            0.010379,                   0,           0.0088714,           0.0088714,           0.0088714
                  59,            0.075812,             0.02627,                   0,             0.04679,            0.099502,             0.01992,           0.0040112,            0.074041,            0.010454,                   0,           0.0088516,           0.0088516,           0.0088516
                  60,            0.075341,            0.026435,                   0,            0.088594,            0.034826,            0.024148,           0.0052873,            0.072944,            0.010479,                   0,           0.0088318,           0.0088318,           0.0088318
